pl_name,ra,dec,sy_dist,sy_plx
HATS-28 b,284.3997616,-49.1385126,535.3830000,1.8394900
HATS-29 b,285.0965172,-54.8933408,353.8910000,2.7976900
HATS-3 b,312.4574879,-24.4286938,411.2110000,2.4042100
HATS-30 b,5.6185250,-59.9425892,342.1400000,2.8940700
HATS-31 b,191.7028214,-24.4273897,773.9740000,1.2636900
HATS-32 b,346.0750861,-21.2720168,745.1160000,1.3134800
HATS-33 b,294.6336944,-55.3302692,248.4600000,3.9963300
HATS-34 b,0.7744866,-62.4693167,508.8420000,1.9363800
HATS-35 b,296.6884420,-63.5656488,514.5550000,1.9155600
HATS-36 b,291.4787013,-23.2028183,856.4360000,1.1397300
HATS-37 A b,199.8018300,-22.9868431,211.8960000,4.6916600
HATS-38 b,154.2710615,-25.2762982,343.5250000,2.8828300
HATS-39 b,112.4192251,-29.9379163,878.5210000,1.1208000
HATS-4 b,94.1120914,-22.5468824,416.4590000,2.3723400
HATS-40 b,100.5712467,-29.7767800,1342.2900000,0.7161180
HATS-41 b,103.5173558,-27.0504156,737.6680000,1.3272500
HATS-42 b,108.4523991,-33.4373462,800.3770000,1.2207000
HATS-43 b,80.5382418,-30.9708179,362.2730000,2.7314800
HATS-44 b,84.3267559,-27.9725758,446.0350000,2.2131000
HATS-45 b,101.9942455,-21.9107112,772.1100000,1.2665000
HATS-46 b,6.7026401,-56.3161021,453.8080000,2.1747500
HATS-47 b,287.4844021,-49.6649424,300.6700000,3.2978700
HATS-48 A b,288.6720048,-59.5793505,263.6090000,3.7647700
HATS-49 b,6.6135927,-56.3442798,324.4130000,3.0537200
HATS-5 b,67.2228465,-21.4820568,246.3840000,4.0299800
HATS-50 b,300.4280761,-26.0775640,756.7420000,1.2934000
HATS-51 b,102.8474248,-29.0586551,389.5700000,2.5383400
HATS-52 b,140.0875894,-31.2692116,555.1340000,1.7726200
HATS-53 b,176.6283230,-33.8600764,585.7700000,1.6785200
HATS-54 b,200.6348641,-44.6888393,748.5850000,1.3083100
HATS-55 b,114.2833819,-32.7554188,609.8380000,1.6110400
HATS-56 b,180.1650720,-45.7994559,564.4090000,1.7437100
HATS-57 b,60.9482779,-19.0568182,279.4850000,3.5495300
HATS-58 A b,186.7873036,-48.9784105,403.5910000,2.3480618
HATS-59 b,170.3243250,-22.3881770,642.8840000,1.5270000
HATS-59 c,170.3243250,-22.3881770,642.8840000,1.5270000
HATS-6 b,88.1468079,-19.0316268,169.3180000,5.8774200
HATS-60 b,341.3640336,-14.9917747,486.4740000,2.0272700
HATS-61 b,61.6578005,-25.3496674,679.7610000,1.4421400
HATS-62 b,312.4493079,-24.3035060,523.0670000,1.8838900
HATS-63 b,67.4185820,-28.1972149,623.2320000,1.5756000
HATS-64 b,144.2876092,-29.8004440,1080.1500000,0.8972030
HATS-65 b,292.9397825,-26.7402021,493.3200000,2.0002400
HATS-66 b,101.3948048,-33.8816918,1477.9800000,0.6476170
HATS-67 b,180.2087883,-46.1364201,960.1090000,1.0131000
HATS-68 b,15.0060770,-58.9047242,603.9550000,1.6271200
HATS-69 b,289.2974275,-60.8917599,414.5370000,2.3836200
HATS-7 b,208.8567465,-21.2078587,240.7070000,4.1257600
HATS-70 b,109.1045212,-31.2443947,1458.8300000,0.6579180
HATS-71 b,15.5518893,-61.7561333,140.2250000,7.1028600
HATS-72 b,339.0258401,-17.0003046,127.5890000,7.8090000
HATS-74 A b,171.0147921,-19.5569588,299.3890000,3.3136500
HATS-75 b,60.9493919,-25.4089214,194.9640000,5.1003800
HATS-76 b,70.3397665,-32.3204175,385.6890000,2.5643500
HATS-77 b,149.8236672,-27.3928174,436.1760000,2.2653400
HATS-8 b,294.9416887,-25.7483655,794.6370000,1.2305400
HATS-9 b,290.8101704,-20.1663771,638.7000000,1.5376400
HD 100546 b,173.3555116,-70.1947897,109.6770000,9.0892000
HD 100655 b,173.7653631,20.4415410,137.1780000,7.2613000
HD 100777 b,173.9646303,-4.7555425,49.5336000,20.1596000
HD 10180 c,24.4731133,-60.5114881,38.9607000,25.6379000
HD 10180 d,24.4731133,-60.5114881,38.9607000,25.6379000
HD 10180 e,24.4731133,-60.5114881,38.9607000,25.6379000
HD 10180 f,24.4731133,-60.5114881,38.9607000,25.6379000
HD 10180 g,24.4731133,-60.5114881,38.9607000,25.6379000
HD 10180 h,24.4731133,-60.5114881,38.9607000,25.6379000
HD 101930 b,175.8756080,-58.0053798,30.0274000,33.2740000
HD 102117 b,176.2097267,-58.7040134,39.5792000,25.2369000
HD 102195 b,176.4254063,2.8209912,29.3386000,34.0560000
HD 102272 b,176.5980316,14.1240201,347.0970000,2.8570800
HD 102329 b,176.6941567,3.4742143,217.1070000,4.5784200
HD 102329 c,176.6941567,3.4742143,217.1070000,4.5784200
HD 102365 b,176.6208003,-40.4986211,9.2894000,107.6210000
HD 102843 b,177.5854673,-1.2522989,62.7580000,15.9056000
HD 102956 b,177.8436988,57.6406584,121.8900000,8.1752800
HD 103197 b,178.2201971,-50.2927911,57.1463000,17.4700000
HD 103720 b,179.1713308,-2.7791393,45.5352000,21.9322000
HD 103774 b,179.2310729,-12.1079951,56.4089000,17.6990000
HD 103891 b,179.4382907,-8.5486195,55.5213000,17.9842000
HD 103949 b,179.5479558,-23.9241221,26.4997000,37.7076000
HD 104067 b,179.7923543,-20.3556058,20.3632000,49.0793000
HD 104067 c,179.7923543,-20.3556058,20.3632000,49.0793000
HD 10442 b,25.4715240,2.7044193,135.3740000,7.3590600
HD 104985 b,181.3157854,76.9053359,100.5760000,9.9146000
HD 105618 b,182.4021288,11.2115695,70.0837000,14.2400000
HD 105618 c,182.4021288,11.2115695,70.0837000,14.2400000
HD 105779 b,182.6612053,-16.9564908,55.2411000,18.0738000
HD 106252 b,183.3730583,10.0404302,38.1850000,26.1595000
HD 106270 b,183.4049258,-9.5135645,93.8080000,10.6318000
HD 106315 b,183.4724742,-0.3934357,109.3530000,9.1162900
HD 106315 c,183.4724742,-0.3934357,109.3530000,9.1162900
HD 10647 b,25.6233526,-53.7412852,17.3357000,57.6556000
HD 106515 A b,183.7762699,-7.2575413,34.0915000,29.3041000
HD 106906 b,184.4713308,-55.9755805,103.0290000,9.6773700
HD 10697 b,26.2324076,20.0826974,33.1205000,30.1639000
HD 107148 b,184.8059773,-3.3199927,49.4156000,20.2077000
HD 107148 c,184.8059773,-3.3199927,49.4156000,20.2077000
HD 108147 b,186.4409852,-64.0223492,38.9200000,25.6648000
HD 108202 b,186.4613189,-1.1109233,38.6846000,25.8212000
HD 108236 b,186.5740627,-51.3630519,64.5978000,15.4517000
HD 108236 c,186.5740627,-51.3630519,64.5978000,15.4517000
HD 108236 d,186.5740627,-51.3630519,64.5978000,15.4517000
HD 108236 e,186.5740627,-51.3630519,64.5978000,15.4517000
HD 108236 f,186.5740627,-51.3630519,64.5978000,15.4517000
HD 108341 b,186.8791724,-71.4224896,48.9102000,20.4167000
HD 108863 b,187.5826081,21.9480993,164.7420000,6.0417200
HD 108874 b,187.6126029,22.8794399,59.5175000,16.7730000
HD 108874 c,187.6126029,22.8794399,59.5175000,16.7730000
HD 109246 b,188.0271840,74.4893379,67.8349000,14.7128000
HD 109271 b,188.3973970,-11.6215204,55.8716000,17.8697000
HD 109271 c,188.3973970,-11.6215204,55.8716000,17.8697000
HD 109286 b,188.3958418,7.2809064,55.4156000,18.0167000
HD 109749 b,189.3173489,-40.8121458,63.0821000,15.8240000
HD 10975 b,27.1628025,37.9527542,116.5060000,8.5552700
HD 109833 b,189.7758591,-74.5740205,79.5561000,12.5408000
HD 109833 c,189.7758591,-74.5740205,79.5561000,12.5408000
HD 109988 b,189.8154662,-32.7263607,42.5279000,23.4851000
HD 110014 b,189.8111935,-7.9956702,100.7580000,9.9025900
HD 110067 b,189.8392243,20.0273377,32.1585000,31.0671000
HD 110067 c,189.8392243,20.0273377,32.1585000,31.0671000
HD 110067 d,189.8392243,20.0273377,32.1585000,31.0671000
HD 110067 e,189.8392243,20.0273377,32.1585000,31.0671000
HD 110067 f,189.8392243,20.0273377,32.1585000,31.0671000
HD 110067 g,189.8392243,20.0273377,32.1585000,31.0671000
HD 110082 b,192.5892855,-88.1211107,105.0960000,9.4862500
HD 110113 b,190.0365636,-44.3120777,106.3070000,9.3785200
HD 110113 c,190.0365636,-44.3120777,106.3070000,9.3785200
HD 110537 b,190.7462412,-4.0501059,45.0858000,22.1511000
HD 11112 b,27.0881399,-41.4944106,44.3804000,22.5035000
HD 111232 b,192.2159553,-68.4246679,28.9571000,34.5049000
HD 111232 c,192.2159553,-68.4246679,28.9571000,34.5049000
HD 111591 b,192.5725483,22.8631285,114.1660000,8.7307100
HD 111998 b,193.2953521,-3.5531133,33.2237000,30.0702000
HD 112300 b,193.8988441,3.3972376,62.0732400,16.1100000
HD 112570 b,194.2824262,46.1765638,101.1660000,9.8561300
HD 112640 b,194.2415171,67.2429122,323.3350000,3.0639700
HD 113337 b,195.4438496,63.6103280,36.1800000,27.6107000
HD 113337 c,195.4438496,63.6103280,36.1800000,27.6107000
HD 11343 c,27.5271962,-54.4651633,155.1210000,6.4177700
HD 113538 b,196.2339330,-52.4463502,16.2817000,61.3899000
HD 113538 c,196.2339330,-52.4463502,16.2817000,61.3899000
HD 113996 b,196.7948740,27.6244384,116.3340000,8.5952100
HD 114082 b,197.3171237,-60.3084347,95.3906000,10.4547000
HD 114386 b,197.6652124,-35.0561807,27.9243000,35.7823000
HD 114729 b,198.1833997,-31.8746756,37.8063000,26.4217000
HD 114783 b,198.1818436,-2.2649921,21.0628000,47.4482000
HD 114783 c,198.1818436,-2.2649921,21.0628000,47.4482000
HD 11505 b,28.2750265,-1.3284416,38.9679000,25.6340000
HD 11506 b,28.2106607,-19.5073960,51.2610000,19.4792000
HD 11506 c,28.2106607,-19.5073960,51.2610000,19.4792000
HD 11506 d,28.2106607,-19.5073960,51.2610000,19.4792000
HD 115404 A b,199.2155793,17.0160384,10.9816000,91.0325000
HD 115404 A c,199.2155793,17.0160384,10.9816000,91.0325000
HD 115954 b,199.9853694,38.3691383,87.6437000,11.3810000
HD 116029 b,200.1646905,24.6484725,123.2450000,8.0852700
HD 116029 c,200.1646905,24.6484725,123.2450000,8.0852700
HD 117207 b,202.3368806,-35.5713041,32.3547000,30.8785000
HD 11755 b,29.7078360,73.1521372,235.0450000,4.2258600
HD 117618 b,203.1066418,-47.2719049,37.7781000,26.4417000
HD 118203 b,203.5099560,53.7281876,92.2589000,10.8102000
HD 118203 c,203.5099560,53.7281876,92.2589000,10.8102000
HD 11964 b,29.2884252,-10.2434693,33.5369000,29.7890000
HD 11964 c,29.2884252,-10.2434693,33.5369000,29.7890000
HD 11977 b,28.7347403,-67.6469871,67.9331000,14.6943000
HD 120084 b,205.6619890,78.0646376,103.0440000,9.6760200
HD 121504 b,209.3199062,-56.0404085,41.6592000,23.9754000
HD 12235 b,30.0391601,3.0959098,31.7627000,31.4552000
HD 12235 c,30.0391601,3.0959098,31.7627000,31.4552000
HD 122562 c,210.5886904,20.8810286,53.2528000,18.7496000
HD 124330 b,212.8207093,54.4089731,60.1977000,16.5830000
HD 12484 b,30.6115322,2.8158078,48.3367000,20.6595000
HD 125271 b,216.6474037,-81.4542756,39.3466000,25.3863000
HD 125390 b,214.5387463,38.9669132,153.6470000,6.4797500
HD 125595 b,215.3434326,-40.3942443,28.1989000,35.4337000
HD 125612 b,215.2227183,-17.4818147,57.6207000,17.3261000
HD 125612 c,215.2227183,-17.4818147,57.6207000,17.3261000
HD 125612 d,215.2227183,-17.4818147,57.6207000,17.3261000
HD 12648 b,34.7480718,85.7365329,182.1920000,5.4599600
HD 126525 b,216.8852514,-51.9329118,37.6506000,26.5312000
HD 12661 b,31.1423525,25.4135632,37.8478000,26.3927000
HD 12661 c,31.1423525,25.4135632,37.8478000,26.3927000
HD 126614 b,216.7005171,-5.1784093,73.0961000,13.6519000
HD 127506 b,217.6848544,35.4546059,22.5279000,44.3605000
HD 128311 b,219.0032292,9.7454368,16.3292000,61.2111000
HD 128311 c,219.0032292,9.7454368,16.3292000,61.2111000
HD 128356 b,219.2702793,-25.8031728,26.1548000,38.2052000
HD 129445 b,221.5104196,-68.7629901,67.4386000,14.7995000
HD 130322 b,221.8857975,-0.2820782,31.8766000,31.3423000
HD 131496 b,223.3461495,18.2352618,131.8490000,7.5564700
HD 13167 b,32.0576350,-24.6955750,148.9340000,6.6859200
HD 13189 b,32.4173964,32.3164548,497.8230000,1.9813400
HD 132406 b,224.2276121,53.3809615,70.7832000,14.0987000
HD 132563 b,224.5892892,44.0428571,105.1550000,9.4809300
HD 133131 A b,225.8984524,-27.8431369,51.4736000,19.3988000
HD 133131 A c,225.8984524,-27.8431369,51.4736000,19.3988000
HD 133131 B b,225.8999745,-27.8415947,51.2993000,19.4648000
HD 134060 b,227.6847587,-61.4223747,24.0125000,41.6160000
HD 134060 c,227.6847587,-61.4223747,24.0125000,41.6160000
HD 134606 b,228.8103897,-70.5203328,26.7909000,37.2972000
HD 134606 c,228.8103897,-70.5203328,26.7909000,37.2972000
HD 134606 d,228.8103897,-70.5203328,26.7909000,37.2972000
HD 134606 e,228.8103897,-70.5203328,26.7909000,37.2972000
HD 134606 f,228.8103897,-70.5203328,26.7909000,37.2972000
HD 134987 b,228.3675397,-25.3096721,26.1804000,38.1678000
HD 134987 c,228.3675397,-25.3096721,26.1804000,38.1678000
HD 135625 b,229.4511514,-45.9225871,56.5180000,17.6646000
HD 135694 b,227.8678636,71.8412965,73.8713000,13.5082000
HD 135872 b,229.4213643,-5.2024735,82.4251000,12.1035000
HD 136118 b,229.7306046,-1.5922913,51.4359000,19.4132000
HD 136352 b,230.4401147,-48.3188174,14.6820000,68.0818000
HD 136352 c,230.4401147,-48.3188174,14.6820000,68.0818000
HD 136352 d,230.4401147,-48.3188174,14.6820000,68.0818000
HD 136418 b,229.7756438,41.7324230,105.1680000,9.4797800
HD 136925 b,230.7157509,13.3663117,47.8740000,20.8602000
HD 13724 c,33.0859626,-46.8166738,43.4650000,22.9781000
HD 137388 b,233.9150820,-80.2044169,40.4841000,24.6722000
HD 137496 b,231.7420543,-16.5090014,155.3170000,6.4109100
HD 137496 c,231.7420543,-16.5090014,155.3170000,6.4109100
HD 13808 b,33.1780708,-53.7437591,28.2305000,35.3938000
HD 13808 c,33.1780708,-53.7437591,28.2305000,35.3938000
HD 13908 b,34.5609102,65.5941901,79.5515000,12.5417000
HD 13908 c,34.5609102,65.5941901,79.5515000,12.5417000
HD 13931 b,34.1979991,43.7722065,47.3963000,21.0701000
HD 139357 b,233.8173564,53.9221505,112.0900000,8.8929900
HD 1397 b,4.4471631,-66.3589285,79.5702000,12.5386000
HD 14067 b,34.2933480,23.7676546,142.0240000,7.0124700
HD 140901 b,236.8689866,-37.9172333,15.2528000,65.5328000
HD 140901 c,236.8689866,-37.9172333,15.2528000,65.5328000
HD 141004 b,236.6099205,7.3527684,11.8148000,84.6121000
HD 141399 b,236.7235392,46.9862880,37.0169000,26.9857000
HD 141399 c,236.7235392,46.9862880,37.0169000,26.9857000
HD 141399 d,236.7235392,46.9862880,37.0169000,26.9857000
HD 141399 e,236.7235392,46.9862880,37.0169000,26.9857000
HD 141937 b,238.0735585,-18.4359716,33.3622000,29.9453000
HD 142 A d,1.5836771,-49.0753625,26.1853000,38.1605000
HD 142 b,1.5836771,-49.0753625,26.1853000,38.1605000
HD 142 c,1.5836771,-49.0753625,26.1853000,38.1605000
HD 142022 A b,242.5481731,-84.2317494,34.2802000,29.1424000
HD 142245 b,238.2342443,15.4306118,97.2305000,10.2562000
HD 142415 b,239.4189890,-60.2006948,35.5318000,28.1149000
HD 143105 b,238.4023547,68.7199779,46.7789000,21.3482000
HD 143361 b,240.4588405,-44.4350575,68.5146000,14.5670000
HD 144899 b,242.5721002,-47.9146826,115.6650000,8.6169600
HD 145377 b,242.9019658,-27.0781199,53.4884000,18.6669000
HD 145457 b,242.5162215,26.7429068,135.2920000,7.3625100
HD 145675 c,242.6021014,43.8163621,17.9323000,55.7363000
HD 145934 b,243.2912249,13.2394527,227.8810000,4.3600900
HD 1461 b,4.6762645,-8.0536206,23.4534000,42.6090000
HD 1461 c,4.6762645,-8.0536206,23.4534000,42.6090000
HD 147018 b,245.7490012,-61.6901291,40.4256000,24.7079000
HD 147018 c,245.7490012,-61.6901291,40.4256000,24.7079000
HD 147379 b,244.1725686,67.2392041,10.7643000,92.8704000
HD 147513 b,246.0057894,-39.1929661,12.9032000,77.4716000
HD 14787 b,35.8085099,10.8367972,119.1370000,8.3652600
HD 147873 b,246.4380471,-33.5672217,109.0550000,9.1421900
HD 147873 c,246.4380471,-33.5672217,109.0550000,9.1421900
HD 148156 b,247.0723035,-46.3175085,57.1289000,17.4755000
HD 148164 b,246.4351678,11.9190729,77.1971000,12.9252000
HD 148164 c,246.4351678,11.9190729,77.1971000,12.9252000
HD 148427 b,247.1171311,-13.3996231,71.3499000,13.9869000
HD 149026 b,247.6229827,38.3475349,75.8643000,13.1526000
HD 149143 b,248.2126715,2.0844547,73.2801000,13.6179000
HD 149806 b,249.2855187,0.2546794,20.2727000,49.2985000
HD 150010 b,247.8670682,72.6125804,144.4900000,6.8921600
HD 1502 b,4.8214389,14.0546830,190.9530000,5.2095100
HD 150706 b,247.8255687,79.7894032,28.2697000,35.3446000
HD 151450 b,252.0080127,-15.9643450,43.6002000,22.9071000
HD 151450 c,252.0080127,-15.9643450,43.6002000,22.9071000
HD 152079 b,253.3732313,-46.3333582,87.8888000,11.3494000
HD 152581 b,253.4316451,11.9736828,165.7600000,6.0043800
HD 152843 b,253.7848853,20.4915240,107.8980000,9.2391400
HD 152843 c,253.7848853,20.4915240,107.8980000,9.2391400
HD 15337 b,36.8678846,-27.6361171,44.8155000,22.2848000
HD 15337 c,36.8678846,-27.6361171,44.8155000,22.2848000
HD 153557 b,254.4706516,47.3678558,17.9412000,55.7086000
HD 153557 c,254.4706516,47.3678558,17.9412000,55.7086000
HD 153557 d,254.4706516,47.3678558,17.9412000,55.7086000
HD 153950 b,256.1292826,-43.3103753,48.4549000,20.6090000
HD 154088 b,256.1164214,-28.5838342,18.2692000,54.7080000
HD 154345 b,255.6524619,47.0855544,18.2840000,54.6636000
HD 154391 b,255.3201345,60.6489226,100.9470000,9.8773400
HD 154672 b,257.5206970,-56.4498041,63.0484000,15.8321000
HD 154857 b,257.8161940,-56.6810380,63.4482000,15.7321000
HD 154857 c,257.8161940,-56.6810380,63.4482000,15.7321000
HD 155193 b,257.4208876,10.0381003,57.7995000,17.2723000
HD 155358 b,257.3930947,33.3549277,43.6197000,22.8965000
HD 155358 c,257.3930947,33.3549277,43.6197000,22.8965000
HD 155918 b,260.5364025,-75.3492390,27.5610000,36.2541000
HD 155918 c,260.5364025,-75.3492390,27.5610000,36.2541000
HD 156098 b,259.2646870,-32.6630768,48.2490000,20.6993000
HD 156098 c,259.2646870,-32.6630768,48.2490000,20.6993000
HD 156279 b,258.0966686,63.3527828,36.1945000,27.5995000
HD 156279 c,258.0966686,63.3527828,36.1945000,27.5995000
HD 156411 b,259.9639522,-48.5502313,56.8655000,17.5567000
HD 156668 b,259.4183491,29.2281610,24.3323000,41.0687000
HD 156668 c,259.4183491,29.2281610,24.3323000,41.0687000
HD 156846 b,260.1423366,-19.3343650,47.7332000,20.9210000
HD 158038 b,261.4395312,27.3030721,94.8625000,10.5127000
HD 158259 b,261.3495847,52.7904721,27.0498000,36.9399000
HD 158259 c,261.3495847,52.7904721,27.0498000,36.9399000
HD 158259 d,261.3495847,52.7904721,27.0498000,36.9399000
HD 158259 e,261.3495847,52.7904721,27.0498000,36.9399000
HD 158259 f,261.3495847,52.7904721,27.0498000,36.9399000
HD 158996 b,259.9051092,80.1364033,283.6590000,3.4976500
HD 15906 b,38.2712534,-10.3521780,45.5621000,21.9192000
HD 15906 c,38.2712534,-10.3521780,45.5621000,21.9192000
HD 159243 b,263.3395365,5.7008254,73.3055000,13.6128000
HD 159243 c,263.3395365,5.7008254,73.3055000,13.6128000
HD 159868 b,264.7466665,-43.1462347,55.8503000,17.8763000
HD 159868 c,264.7466665,-43.1462347,55.8503000,17.8763000
HD 1605 b,5.1317548,30.9750611,88.8047000,11.2320000
HD 1605 c,5.1317548,30.9750611,88.8047000,11.2320000
HD 160691 b,266.0361585,-51.8348751,15.5981000,64.0817000
HD 160691 c,266.0361585,-51.8348751,15.5981000,64.0817000
HD 160691 d,266.0361585,-51.8348751,15.5981000,64.0817000
HD 160691 e,266.0361585,-51.8348751,15.5981000,64.0817000
HD 161178 b,264.2873565,72.4558590,107.1880000,9.3007100
HD 16141 b,38.8323674,-3.5624887,37.7861000,26.4360000
HD 16175 b,39.2577379,42.0624526,59.8590000,16.6775000
HD 162020 b,267.6599252,-40.3184646,30.8248000,32.4128000
HD 163607 b,268.4181383,56.3924701,67.7855000,14.7236000
HD 163607 c,268.4181383,56.3924701,67.7855000,14.7236000
HD 16417 b,39.2441029,-34.5790905,25.3936000,39.3512000
HD 164509 b,270.3800811,0.1044685,53.1119000,18.7994000
HD 164595 b,270.1613723,29.5726698,28.2540000,35.3642000
HD 164604 b,270.7787177,-28.5608343,39.3633000,25.3757000
HD 164922 b,270.6304652,26.3104077,22.0016000,45.4222000
HD 164922 c,270.6304652,26.3104077,22.0016000,45.4222000
HD 164922 d,270.6304652,26.3104077,22.0016000,45.4222000
HD 164922 e,270.6304652,26.3104077,22.0016000,45.4222000
HD 165131 b,271.3444007,-21.6737039,57.4263000,17.3851000
HD 165155 b,271.4893395,-29.9172536,63.3574000,15.7548000
HD 1666 b,5.2180424,-19.9314823,117.9080000,8.4526600
HD 166724 b,273.4988604,-42.5757218,45.1342000,22.1273000
HD 167042 b,272.6326268,54.2876184,49.6633000,20.1069000
HD 167677 b,274.2067844,-11.4067857,54.3258000,18.3794000
HD 167768 b,274.2213308,-3.0085807,107.2140000,9.2999200
HD 168009 b,273.8847918,45.2088229,23.3032000,42.8836000
HD 168443 b,275.0159879,-9.5966905,39.6245000,25.2084000
HD 168443 c,275.0159879,-9.5966905,39.6245000,25.2084000
HD 168746 b,275.4573269,-11.9229757,41.5681000,24.0282000
HD 168863 b,275.6642157,-18.0219726,39.8979000,25.0352000
HD 1690 b,5.3055886,-8.2811442,752.6150000,1.2997600
HD 16905 b,40.0136203,-61.3550396,39.7401000,25.1346000
HD 169142 b,276.1240717,-29.7805318,113.6000000,8.7746800
HD 169830 b,276.9561859,-29.8167919,37.6048000,26.5642000
HD 169830 c,276.9561859,-29.8167919,37.6048000,26.5642000
HD 170469 b,277.2955423,11.6954244,60.1780000,16.5886000
HD 17092 b,41.5924261,49.6530375,228.4220000,4.3498900
HD 171028 b,278.0643694,6.9456827,111.6590000,8.9273800
HD 171238 b,278.6818389,-28.0727849,44.8113000,22.2871000
HD 17156 b,42.4366123,71.7530882,78.0863000,12.7776000
HD 173416 b,280.9005676,36.5568570,132.1840000,7.5366500
HD 174205 b,280.7932014,70.7928237,234.0270000,4.2442300
HD 175167 b,285.0033888,-69.9450664,71.0863000,14.0386000
HD 175541 b,283.9203211,4.2649344,129.6030000,7.6877500
HD 175607 b,285.2742901,-66.1943379,40.3303000,24.7663000
HD 17674 b,42.7684964,30.2865981,44.4264000,22.4803000
HD 176986 b,285.7739138,-11.0449410,27.7843000,35.9627000
HD 176986 c,285.7739138,-11.0449410,27.7843000,35.9627000
HD 177565 b,286.7175787,-37.8122394,16.9179000,59.0802000
HD 177830 b,286.3363574,25.9204327,62.7674000,15.9030000
HD 177830 c,286.3363574,25.9204327,62.7674000,15.9030000
HD 178911 B b,287.2632091,34.6006972,40.9727000,24.3775000
HD 179079 b,287.7903733,-2.6387703,69.7116000,14.3167000
HD 179949 b,288.8890182,-24.1797939,27.4573000,36.3915000
HD 180053 b,288.4008374,34.9146658,137.0430000,7.2682300
HD 18015 b,43.3636339,-8.8480392,123.8010000,8.0490500
HD 180314 b,288.7094401,31.8604391,122.3620000,8.1436600
HD 180617 b,289.2277322,5.1631615,5.9105900,169.1590000
HD 180902 b,289.8239604,-23.5582432,104.5770000,9.5338500
HD 181234 b,289.9998695,-9.3249700,47.7458000,20.9155000
HD 181342 b,290.2674078,-23.6196996,120.3910000,8.2777800
HD 18143 b,43.9140248,26.8723829,22.5243000,44.3676000
HD 18143 c,43.9140248,26.8723829,22.5243000,44.3676000
HD 181433 b,291.2873731,-66.4677838,26.8762000,37.1787000
HD 181433 c,291.2873731,-66.4677838,26.8762000,37.1787000
HD 181433 d,291.2873731,-66.4677838,26.8762000,37.1787000
HD 181720 b,290.7212224,-32.9208401,60.2046000,16.5816000
HD 183263 b,292.1022982,8.3579183,54.1955000,18.4229000
HD 183263 c,292.1022982,8.3579183,54.1955000,18.4229000
HD 183579 b,293.2866147,-54.5327284,57.2651000,17.4340000
HD 184010 b,292.8401421,26.6172796,60.7993000,16.4191000
